Id,Weekly_Sales
16_31_2013-03-15,116733453974566064
16_31_2013-03-22,116733453974566064
16_31_2013-03-29,116733453974566064
16_31_2013-04-05,116733287807074016
16_31_2013-04-12,116733287807074016
16_31_2013-04-19,116733287807074016
16_31_2013-04-26,116733287807074016
16_31_2013-05-03,116733121639581968
16_31_2013-05-10,116733121639581968
16_31_2013-05-17,116733121639581968
16_31_2013-05-24,116733121639581968
16_31_2013-05-31,116733121639581968
16_31_2013-06-07,116732955472089920
16_31_2013-06-14,116732955472089920
16_31_2013-06-21,116732955472089920
16_31_2013-06-28,116732955472089920
16_31_2013-07-05,116732789304597856
16_31_2013-07-12,116732789304597856
16_31_2013-07-19,116732789304597856
16_31_2013-07-26,116732789304597856
16_32_2012-11-02,116734869637912256
16_32_2012-11-09,116734869637912256
16_32_2012-11-16,116734869637912256
16_32_2012-11-23,116734794391215232
16_32_2012-11-30,116734869637912256
16_32_2012-12-07,116734703470420208
16_32_2012-12-14,116734703470420208
16_32_2012-12-21,116734703470420208
16_32_2012-12-28,116734628223723184
16_32_2013-01-04,116736531312832752
16_32_2013-01-11,116736531312832752
16_32_2013-01-18,116736531312832752
16_32_2013-01-25,116736531312832752
16_32_2013-02-01,116736365145340704
16_32_2013-02-08,116736289898643680
16_32_2013-02-15,116736365145340704
16_32_2013-02-22,116736365145340704
16_32_2013-03-01,116736198977848656
16_32_2013-03-08,116736198977848656
16_32_2013-03-15,116736198977848656
16_32_2013-03-22,116736198977848656
16_32_2013-03-29,116736198977848656
16_32_2013-04-05,116736032810356608
16_32_2013-04-12,116736032810356608
16_32_2013-04-19,116736032810356608
16_32_2013-04-26,116736032810356608
16_32_2013-05-03,116735866642864560
16_32_2013-05-10,116735866642864560
16_32_2013-05-17,116735866642864560
16_32_2013-05-24,116735866642864560
16_32_2013-05-31,116735866642864560
16_32_2013-06-07,116735700475372512
16_32_2013-06-14,116735700475372512
16_32_2013-06-21,116735700475372512
16_32_2013-06-28,116735700475372512
16_32_2013-07-05,116735534307880448
16_32_2013-07-12,116735534307880448
16_32_2013-07-19,116735534307880448
16_32_2013-07-26,116735534307880448
16_33_2012-11-02,116737614641194864
16_33_2012-11-09,116737614641194864
16_33_2012-11-16,116737614641194864
16_33_2012-11-23,116737539394497840
16_33_2012-11-30,116737614641194864
16_33_2012-12-07,116737448473702816
16_33_2012-12-14,116737448473702816
16_33_2012-12-21,116737448473702816
16_33_2012-12-28,116737373227005792
16_33_2013-01-04,116739276316115360
16_33_2013-01-11,116739276316115360
16_33_2013-01-18,116739276316115360
16_33_2013-01-25,116739276316115360
16_33_2013-02-01,116739110148623312
16_33_2013-02-08,116739034901926288
16_33_2013-02-15,116739110148623312
16_33_2013-02-22,116739110148623312
16_33_2013-03-01,116738943981131264
16_33_2013-03-08,116738943981131264
16_33_2013-03-15,116738943981131264
16_33_2013-03-22,116738943981131264
16_33_2013-03-29,116738943981131264
16_33_2013-04-05,116738777813639216
16_33_2013-04-12,116738777813639216
16_33_2013-04-19,116738777813639216
16_33_2013-04-26,116738777813639216
16_33_2013-05-03,116738611646147168
16_33_2013-05-10,116738611646147168
16_33_2013-05-17,116738611646147168
16_33_2013-05-24,116738611646147168
16_33_2013-05-31,116738611646147168
16_33_2013-06-07,116738445478655120
16_33_2013-06-14,116738445478655120
16_33_2013-06-21,116738445478655120
16_33_2013-06-28,116738445478655120
16_33_2013-07-05,116738279311163056
16_33_2013-07-12,116738279311163056
16_33_2013-07-19,116738279311163056
16_33_2013-07-26,116738279311163056
16_34_2012-11-02,116740359644477472
16_34_2012-11-09,116740359644477472
16_34_2012-11-16,116740359644477472
16_34_2012-11-23,116740284397780448
16_34_2012-11-30,116740359644477472
16_34_2012-12-07,116740193476985424
16_34_2012-12-14,116740193476985424
16_34_2012-12-21,116740193476985424
16_34_2012-12-28,116740118230288400
16_34_2013-01-04,116742021319397968
16_34_2013-01-11,116742021319397968
16_34_2013-01-18,116742021319397968
16_34_2013-01-25,116742021319397968
16_34_2013-02-01,116741855151905920
16_34_2013-02-08,116741779905208896
16_34_2013-02-15,116741855151905920
16_34_2013-02-22,116741855151905920
16_34_2013-03-01,116741688984413872
16_34_2013-03-08,116741688984413872
16_34_2013-03-15,116741688984413872
16_34_2013-03-22,116741688984413872
16_34_2013-03-29,116741688984413872
16_34_2013-04-05,116741522816921824
16_34_2013-04-12,116741522816921824
16_34_2013-04-19,116741522816921824
16_34_2013-04-26,116741522816921824
16_34_2013-05-03,116741356649429776
16_34_2013-05-10,116741356649429776
16_34_2013-05-17,116741356649429776
16_34_2013-05-24,116741356649429776
16_34_2013-05-31,116741356649429776
16_34_2013-06-07,116741190481937728
16_34_2013-06-14,116741190481937728
16_34_2013-06-21,116741190481937728
16_34_2013-06-28,116741190481937728
16_34_2013-07-05,116741024314445664
16_34_2013-07-12,116741024314445664
16_34_2013-07-19,116741024314445664
16_34_2013-07-26,116741024314445664
16_35_2012-11-02,116743104647760080
16_35_2012-11-09,116743104647760080
16_35_2012-11-16,116743104647760080
16_35_2012-11-23,116743029401063056
16_35_2012-11-30,116743104647760080
16_35_2012-12-07,116742938480268032
16_35_2012-12-14,116742938480268032
16_35_2012-12-21,116742938480268032
16_35_2012-12-28,116742863233571008
16_35_2013-01-04,116744766322680576
16_35_2013-01-11,116744766322680576
16_35_2013-01-18,116744766322680576
16_35_2013-01-25,116744766322680576
16_35_2013-02-01,116744600155188528
16_35_2013-02-08,116744524908491504
16_35_2013-02-15,116744600155188528
16_35_2013-02-22,116744600155188528
16_35_2013-03-01,116744433987696480
16_35_2013-03-08,116744433987696480
16_35_2013-03-15,116744433987696480
16_35_2013-03-22,116744433987696480
16_35_2013-03-29,116744433987696480
16_35_2013-04-05,116744267820204432
16_35_2013-04-12,116744267820204432
16_35_2013-04-19,116744267820204432
16_35_2013-04-26,116744267820204432
16_35_2013-05-03,116744101652712384
16_35_2013-05-10,116744101652712384
16_35_2013-05-17,116744101652712384
16_35_2013-05-24,116744101652712384
16_35_2013-05-31,116744101652712384
16_35_2013-06-07,116743935485220336
16_35_2013-06-14,116743935485220336
16_35_2013-06-21,116743935485220336
16_35_2013-06-28,116743935485220336
16_35_2013-07-05,116743769317728272
16_35_2013-07-12,116743769317728272
16_35_2013-07-19,116743769317728272
16_36_2012-11-02,116745849651042688
16_36_2012-11-09,116745849651042688
16_36_2012-11-16,116745849651042688
16_36_2012-11-23,116745774404345664
16_36_2012-11-30,116745849651042688
16_36_2012-12-07,116745683483550640
16_36_2012-12-14,116745683483550640
16_36_2012-12-21,116745683483550640
16_36_2012-12-28,116745608236853616
16_36_2013-01-04,116747511325963184
16_36_2013-01-11,116747511325963184
16_36_2013-01-18,116747511325963184
16_36_2013-01-25,116747511325963184
16_36_2013-02-01,116747345158471136
16_36_2013-02-08,116747269911774112
16_36_2013-02-15,116747345158471136
16_36_2013-02-22,116747345158471136
16_36_2013-03-01,116747178990979088
16_36_2013-03-08,116747178990979088
16_36_2013-03-15,116747178990979088
16_36_2013-03-22,116747178990979088
16_36_2013-03-29,116747178990979088
16_36_2013-04-05,116747012823487040
16_36_2013-04-12,116747012823487040
16_36_2013-04-19,116747012823487040
16_36_2013-04-26,116747012823487040
16_36_2013-05-03,116746846655994992
16_36_2013-05-10,116746846655994992
16_36_2013-05-17,116746846655994992
16_36_2013-05-24,116746846655994992
16_36_2013-05-31,116746846655994992
16_36_2013-06-07,116746680488502944
16_36_2013-06-14,116746680488502944
16_36_2013-06-21,116746680488502944
16_36_2013-06-28,116746680488502944
16_36_2013-07-05,116746514321010880
16_36_2013-07-12,116746514321010880
16_36_2013-07-19,116746514321010880
16_36_2013-07-26,116746514321010880
16_38_2012-11-02,116751339657607888
16_38_2012-11-09,116751339657607888
16_38_2012-11-16,116751339657607888
16_38_2012-11-23,116751264410910864
16_38_2012-11-30,116751339657607888
16_38_2012-12-07,116751173490115840
16_38_2012-12-14,116751173490115840
16_38_2012-12-21,116751173490115840
16_38_2012-12-28,116751098243418816
16_38_2013-01-04,116753001332528384
16_38_2013-01-11,116753001332528384
16_38_2013-01-18,116753001332528384
16_38_2013-01-25,116753001332528384
16_38_2013-02-01,116752835165036336
16_38_2013-02-08,116752759918339312
16_38_2013-02-15,116752835165036336
16_38_2013-02-22,116752835165036336
16_38_2013-03-01,116752668997544288
16_38_2013-03-08,116752668997544288
16_38_2013-03-15,116752668997544288
16_38_2013-03-22,116752668997544288
16_38_2013-03-29,116752668997544288
16_38_2013-04-05,116752502830052240
16_38_2013-04-12,116752502830052240
16_38_2013-04-19,116752502830052240
16_38_2013-04-26,116752502830052240
16_38_2013-05-03,116752336662560192
16_38_2013-05-10,116752336662560192
16_38_2013-05-17,116752336662560192
16_38_2013-05-24,116752336662560192
16_38_2013-05-31,116752336662560192
16_38_2013-06-07,116752170495068144
16_38_2013-06-14,116752170495068144
16_38_2013-06-21,116752170495068144
16_38_2013-06-28,116752170495068144
16_38_2013-07-05,116752004327576080
16_38_2013-07-12,116752004327576080
16_38_2013-07-19,116752004327576080
16_38_2013-07-26,116752004327576080
16_40_2012-11-02,116756829664173104
16_40_2012-11-09,116756829664173104
16_40_2012-11-16,116756829664173104
16_40_2012-11-23,116756754417476080
16_40_2012-11-30,116756829664173104
16_40_2012-12-07,116756663496681056
16_40_2012-12-14,116756663496681056
16_40_2012-12-21,116756663496681056
16_40_2012-12-28,116756588249984032
16_40_2013-01-04,116758491339093600
16_40_2013-01-11,116758491339093600
16_40_2013-01-18,116758491339093600
16_40_2013-01-25,116758491339093600
16_40_2013-02-01,116758325171601552
16_40_2013-02-08,116758249924904528
16_40_2013-02-15,116758325171601552
16_40_2013-02-22,116758325171601552
16_40_2013-03-01,116758159004109504
16_40_2013-03-08,116758159004109504
16_40_2013-03-15,116758159004109504
16_40_2013-03-22,116758159004109504
16_40_2013-03-29,116758159004109504
16_40_2013-04-05,116757992836617456
16_40_2013-04-12,116757992836617456
16_40_2013-04-19,116757992836617456
16_40_2013-04-26,116757992836617456
16_40_2013-05-03,116757826669125408
16_40_2013-05-10,116757826669125408
16_40_2013-05-17,116757826669125408
16_40_2013-05-24,116757826669125408
16_40_2013-05-31,116757826669125408
16_40_2013-06-07,116757660501633360
16_40_2013-06-14,116757660501633360
16_40_2013-06-21,116757660501633360
16_40_2013-06-28,116757660501633360
16_40_2013-07-05,116757494334141296
16_40_2013-07-12,116757494334141296
16_40_2013-07-19,116757494334141296
16_40_2013-07-26,116757494334141296
16_41_2012-11-02,116759574667455712
16_41_2012-11-09,116759574667455712
16_41_2012-11-16,116759574667455712
16_41_2012-11-23,116759499420758688
16_41_2012-11-30,116759574667455712
16_41_2012-12-07,116759408499963664
16_41_2012-12-14,116759408499963664
16_41_2012-12-21,116759408499963664
16_41_2012-12-28,116759333253266640
16_41_2013-01-04,116761236342376208
16_41_2013-01-11,116761236342376208
16_41_2013-01-18,116761236342376208
16_41_2013-01-25,116761236342376208
16_41_2013-02-01,116761070174884160
16_41_2013-02-08,116760994928187136
16_41_2013-02-15,116761070174884160
16_41_2013-02-22,116761070174884160
16_41_2013-03-01,116760904007392112
16_41_2013-03-08,116760904007392112
16_41_2013-03-15,116760904007392112
16_41_2013-03-22,116760904007392112
16_41_2013-03-29,116760904007392112
16_41_2013-04-05,116760737839900064
16_41_2013-04-12,116760737839900064
16_41_2013-04-19,116760737839900064
16_41_2013-04-26,116760737839900064
16_41_2013-05-03,116760571672408016
16_41_2013-05-10,116760571672408016
16_41_2013-05-17,116760571672408016
16_41_2013-05-24,116760571672408016
16_41_2013-05-31,116760571672408016
16_41_2013-06-07,116760405504915968
16_41_2013-06-14,116760405504915968
16_41_2013-06-21,116760405504915968
16_41_2013-06-28,116760405504915968
16_41_2013-07-05,116760239337423904
16_41_2013-07-12,116760239337423904
16_41_2013-07-19,116760239337423904
16_41_2013-07-26,116760239337423904
16_42_2012-11-02,116762319670738320
16_42_2012-11-09,116762319670738320
16_42_2012-11-16,116762319670738320
16_42_2012-11-23,116762244424041296
16_42_2012-11-30,116762319670738320
16_42_2012-12-07,116762153503246272
16_42_2012-12-14,116762153503246272
16_42_2012-12-21,116762153503246272
16_42_2012-12-28,116762078256549248
16_42_2013-01-04,116763981345658816
16_42_2013-01-11,116763981345658816
16_42_2013-01-18,116763981345658816
16_42_2013-01-25,116763981345658816
16_42_2013-02-01,116763815178166768
16_42_2013-02-08,116763739931469744
16_42_2013-02-15,116763815178166768
16_42_2013-02-22,116763815178166768
16_42_2013-03-01,116763649010674720
16_42_2013-03-08,116763649010674720
16_42_2013-03-15,116763649010674720
16_42_2013-03-22,116763649010674720
16_42_2013-03-29,116763649010674720
16_42_2013-04-05,116763482843182672
16_42_2013-04-12,116763482843182672
16_42_2013-04-19,116763482843182672
16_42_2013-04-26,116763482843182672
16_42_2013-05-03,116763316675690624
16_42_2013-05-10,116763316675690624
16_42_2013-05-17,116763316675690624
16_42_2013-05-24,116763316675690624
16_42_2013-05-31,116763316675690624
16_42_2013-06-07,116763150508198576
16_42_2013-06-14,116763150508198576
16_42_2013-06-21,116763150508198576
16_42_2013-06-28,116763150508198576
16_42_2013-07-05,116762984340706512
16_42_2013-07-12,116762984340706512
16_42_2013-07-19,116762984340706512
16_42_2013-07-26,116762984340706512
16_44_2012-11-02,116767809677303520
16_44_2012-11-09,116767809677303520
16_44_2012-11-16,116767809677303520
16_44_2012-11-23,116767734430606496
16_44_2012-11-30,116767809677303520
16_44_2012-12-07,116767643509811472
16_44_2012-12-14,116767643509811472
16_44_2012-12-21,116767643509811472
16_44_2012-12-28,116767568263114448
16_44_2013-01-04,116769471352224016
16_44_2013-01-11,116769471352224016
16_44_2013-01-18,116769471352224016
16_44_2013-01-25,116769471352224016
16_44_2013-02-01,116769305184731968
16_44_2013-02-08,116769229938034944
16_44_2013-02-15,116769305184731968
16_44_2013-02-22,116769305184731968
16_44_2013-03-01,116769139017239920
16_44_2013-03-08,116769139017239920
16_44_2013-03-15,116769139017239920
16_44_2013-03-22,116769139017239920
16_44_2013-03-29,116769139017239920
16_44_2013-04-05,116768972849747872
16_44_2013-04-12,116768972849747872
16_44_2013-04-19,116768972849747872
16_44_2013-04-26,116768972849747872
16_44_2013-05-03,116768806682255824
16_44_2013-05-10,116768806682255824
16_44_2013-05-17,116768806682255824
16_44_2013-05-24,116768806682255824
16_44_2013-05-31,116768806682255824
16_44_2013-06-07,116768640514763776
16_44_2013-06-14,116768640514763776
16_44_2013-06-21,116768640514763776
16_44_2013-06-28,116768640514763776
16_44_2013-07-05,116768474347271712
16_44_2013-07-12,116768474347271712
16_44_2013-07-19,116768474347271712
16_44_2013-07-26,116768474347271712
16_45_2012-11-02,116770554680586128
16_45_2012-11-16,116770554680586128
16_45_2012-12-28,116770313266397056
16_45_2013-01-18,116772216355506624
16_45_2013-02-01,116772050188014576
16_45_2013-02-08,116771974941317552
16_45_2013-02-15,116772050188014576
16_45_2013-03-01,116771884020522528
16_45_2013-03-15,116771884020522528
16_45_2013-03-22,116771884020522528
16_45_2013-03-29,116771884020522528
16_45_2013-04-05,116771717853030480
16_45_2013-04-12,116771717853030480
16_45_2013-04-19,116771717853030480
16_45_2013-04-26,116771717853030480
16_46_2012-11-02,116773299683868736
16_46_2012-11-09,116773299683868736
16_46_2012-11-16,116773299683868736
16_46_2012-11-23,116773224437171712
16_46_2012-11-30,116773299683868736
16_46_2012-12-07,116773133516376688
16_46_2012-12-14,116773133516376688
16_46_2012-12-21,116773133516376688
16_46_2012-12-28,116773058269679664
16_46_2013-01-04,116774961358789232
16_46_2013-01-11,116774961358789232
16_46_2013-01-18,116774961358789232
16_46_2013-01-25,116774961358789232
16_46_2013-02-01,116774795191297184
16_46_2013-02-08,116774719944600160
16_46_2013-02-15,116774795191297184
16_46_2013-02-22,116774795191297184
16_46_2013-03-01,116774629023805136
16_46_2013-03-08,116774629023805136
16_46_2013-03-15,116774629023805136
16_46_2013-03-22,116774629023805136
16_46_2013-03-29,116774629023805136
16_46_2013-04-05,116774462856313088
16_46_2013-04-12,116774462856313088
16_46_2013-04-19,116774462856313088
16_46_2013-04-26,116774462856313088
16_46_2013-05-03,116774296688821040
16_46_2013-05-10,116774296688821040
16_46_2013-05-17,116774296688821040
16_46_2013-05-24,116774296688821040
16_46_2013-05-31,116774296688821040
16_46_2013-06-07,116774130521328992
16_46_2013-06-14,116774130521328992
16_46_2013-06-21,116774130521328992
16_46_2013-06-28,116774130521328992
16_46_2013-07-05,116773964353836928
16_46_2013-07-12,116773964353836928
16_46_2013-07-19,116773964353836928
16_46_2013-07-26,116773964353836928
16_47_2013-04-05,116777207859595696
16_47_2013-07-12,116776709357119536
16_48_2012-11-02,116778789690433952
16_48_2012-11-09,116778789690433952
16_48_2012-11-16,116778789690433952
16_48_2012-11-23,116778714443736928
16_48_2012-11-30,116778789690433952
16_48_2012-12-07,116778623522941904
16_48_2012-12-14,116778623522941904
16_48_2012-12-21,116778623522941904
16_48_2013-01-04,116780451365354448
16_48_2013-01-11,116780451365354448
16_48_2013-01-18,116780451365354448
16_48_2013-01-25,116780451365354448
16_48_2013-02-01,116780285197862400
16_48_2013-02-08,116780209951165376
16_48_2013-02-15,116780285197862400
16_48_2013-02-22,116780285197862400
16_48_2013-03-01,116780119030370352
16_48_2013-03-08,116780119030370352
16_48_2013-03-15,116780119030370352
16_48_2013-03-22,116780119030370352
16_48_2013-03-29,116780119030370352
16_48_2013-04-05,116779952862878304
16_48_2013-04-12,116779952862878304
16_48_2013-04-19,116779952862878304
16_48_2013-04-26,116779952862878304
16_48_2013-05-03,116779786695386256
16_48_2013-05-10,116779786695386256
16_48_2013-05-17,116779786695386256
16_48_2013-05-24,116779786695386256
16_48_2013-05-31,116779786695386256
16_48_2013-06-07,116779620527894208
16_48_2013-06-14,116779620527894208
16_48_2013-06-21,116779620527894208
16_48_2013-06-28,116779620527894208
16_48_2013-07-12,116779454360402144
16_48_2013-07-19,116779454360402144
16_48_2013-07-26,116779454360402144
16_49_2012-11-02,116781534693716560
16_49_2012-11-09,116781534693716560
16_49_2012-11-16,116781534693716560
16_49_2012-11-23,116781459447019536
16_49_2012-11-30,116781534693716560
16_49_2012-12-07,116781368526224512
16_49_2012-12-14,116781368526224512
16_49_2012-12-21,116781368526224512
16_49_2012-12-28,116781293279527488
16_52_2012-11-02,116789769703564368
16_52_2012-11-09,116789769703564368
16_52_2012-11-16,116789769703564368
16_52_2012-11-23,116789694456867344
16_52_2012-11-30,116789769703564368
16_52_2012-12-07,116789603536072320
16_52_2012-12-14,116789603536072320
16_52_2012-12-21,116789603536072320
16_52_2012-12-28,116789528289375296
16_52_2013-01-04,116791431378484864
16_52_2013-01-11,116791431378484864
16_52_2013-01-18,116791431378484864
16_52_2013-01-25,116791431378484864
16_52_2013-02-01,116791265210992816
16_52_2013-02-08,116791189964295792
16_52_2013-02-15,116791265210992816
16_52_2013-02-22,116791265210992816
16_52_2013-03-01,116791099043500768
16_52_2013-03-08,116791099043500768
16_52_2013-03-15,116791099043500768
16_52_2013-03-22,116791099043500768
16_52_2013-03-29,116791099043500768
16_52_2013-04-05,116790932876008720
16_52_2013-04-12,116790932876008720
16_52_2013-04-19,116790932876008720
16_52_2013-04-26,116790932876008720
16_52_2013-05-03,116790766708516672
16_52_2013-05-10,116790766708516672
16_52_2013-05-17,116790766708516672
16_52_2013-05-24,116790766708516672
16_52_2013-05-31,116790766708516672
16_52_2013-06-07,116790600541024624
16_52_2013-06-14,116790600541024624
16_52_2013-06-21,116790600541024624
16_52_2013-06-28,116790600541024624
16_52_2013-07-05,116790434373532560
16_52_2013-07-12,116790434373532560
16_52_2013-07-19,116790434373532560
16_52_2013-07-26,116790434373532560
16_54_2012-11-02,116795259710129584
16_54_2012-11-30,116795259710129584
16_54_2012-12-21,116795093542637536
16_54_2012-12-28,116795018295940512
16_54_2013-01-04,116796921385050080
16_54_2013-01-25,116796921385050080
16_54_2013-02-01,116796755217558032
16_54_2013-02-08,116796679970861008
16_54_2013-02-15,116796755217558032
16_54_2013-02-22,116796755217558032
16_54_2013-03-15,116796589050065984
16_54_2013-03-22,116796589050065984
16_54_2013-04-12,116796422882573936
16_54_2013-05-24,116796256715081888
16_54_2013-05-31,116796256715081888
16_54_2013-06-07,116796090547589840
16_54_2013-06-14,116796090547589840
16_54_2013-06-21,116796090547589840
16_54_2013-07-05,116795924380097776
16_54_2013-07-19,116795924380097776
16_55_2012-11-02,116798004713412192
16_55_2012-11-09,116798004713412192
16_55_2012-11-16,116798004713412192
16_55_2012-11-23,116797929466715168
16_55_2012-11-30,116798004713412192
16_55_2012-12-07,116797838545920144
16_55_2012-12-14,116797838545920144
16_55_2012-12-21,116797838545920144
16_55_2012-12-28,116797763299223120
16_55_2013-01-04,116799666388332688
16_55_2013-01-11,116799666388332688
16_55_2013-01-18,116799666388332688
16_55_2013-01-25,116799666388332688
16_55_2013-02-01,116799500220840640
16_55_2013-02-08,116799424974143616
16_55_2013-02-15,116799500220840640
16_55_2013-02-22,116799500220840640
16_55_2013-03-01,116799334053348592
16_55_2013-03-08,116799334053348592
16_55_2013-03-15,116799334053348592
16_55_2013-03-22,116799334053348592
16_55_2013-03-29,116799334053348592
16_55_2013-04-05,116799167885856544
16_55_2013-04-12,116799167885856544
16_55_2013-04-19,116799167885856544
16_55_2013-04-26,116799167885856544
16_55_2013-05-03,116799001718364496
16_55_2013-05-10,116799001718364496
16_55_2013-05-17,116799001718364496
16_55_2013-05-24,116799001718364496
16_55_2013-05-31,116799001718364496
16_55_2013-06-07,116798835550872448
16_55_2013-06-14,116798835550872448
16_55_2013-06-21,116798835550872448
16_55_2013-06-28,116798835550872448
16_55_2013-07-05,116798669383380384
16_55_2013-07-12,116798669383380384
16_55_2013-07-19,116798669383380384
16_55_2013-07-26,116798669383380384
16_56_2012-11-02,116800749716694784
16_56_2012-11-09,116800749716694784
16_56_2012-11-16,116800749716694784
16_56_2012-11-23,116800674469997760
16_56_2012-11-30,116800749716694784
16_56_2012-12-07,116800583549202736
16_56_2012-12-14,116800583549202736
16_56_2012-12-21,116800583549202736
16_56_2012-12-28,116800508302505712
16_56_2013-01-04,116802411391615280
16_56_2013-01-11,116802411391615280
16_56_2013-01-18,116802411391615280
16_56_2013-01-25,116802411391615280
16_56_2013-02-01,116802245224123232
16_56_2013-02-08,116802169977426208
16_56_2013-02-15,116802245224123232
16_56_2013-02-22,116802245224123232
16_56_2013-03-01,116802079056631184
16_56_2013-03-08,116802079056631184
16_56_2013-03-15,116802079056631184
16_56_2013-03-22,116802079056631184
16_56_2013-03-29,116802079056631184
16_56_2013-04-05,116801912889139136
16_56_2013-04-12,116801912889139136
16_56_2013-04-19,116801912889139136
16_56_2013-04-26,116801912889139136
16_56_2013-05-03,116801746721647088
16_56_2013-05-10,116801746721647088
16_56_2013-05-17,116801746721647088
16_56_2013-05-24,116801746721647088
16_56_2013-05-31,116801746721647088
16_56_2013-06-07,116801580554155040
16_56_2013-06-14,116801580554155040
16_56_2013-06-21,116801580554155040
16_56_2013-06-28,116801580554155040
16_56_2013-07-05,116801414386662976
16_56_2013-07-12,116801414386662976
16_56_2013-07-19,116801414386662976
16_56_2013-07-26,116801414386662976
16_58_2012-11-02,116806239723260000
16_58_2012-11-09,116806239723260000
16_58_2012-11-23,116806164476562976
16_58_2012-12-14,116806073555767952
16_58_2012-12-21,116806073555767952
16_58_2012-12-28,116805998309070928
16_58_2013-01-04,116807901398180496
16_58_2013-01-11,116807901398180496
16_58_2013-02-01,116807735230688448
16_58_2013-02-15,116807735230688448
16_58_2013-03-01,116807569063196400
16_58_2013-03-08,116807569063196400
16_58_2013-03-15,116807569063196400
16_58_2013-03-22,116807569063196400
16_58_2013-03-29,116807569063196400
16_58_2013-04-12,116807402895704352
16_58_2013-04-19,116807402895704352
16_58_2013-04-26,116807402895704352
16_58_2013-05-03,116807236728212304
16_58_2013-05-10,116807236728212304
16_58_2013-05-31,116807236728212304
16_58_2013-06-07,116807070560720256
16_58_2013-06-14,116807070560720256
16_58_2013-06-21,116807070560720256
16_58_2013-06-28,116807070560720256
16_58_2013-07-05,116806904393228192
16_58_2013-07-12,116806904393228192
16_58_2013-07-26,116806904393228192
16_59_2012-11-02,116808984726542608
16_59_2012-11-09,116808984726542608
16_59_2012-11-16,116808984726542608
16_59_2012-11-23,116808909479845584
16_59_2012-11-30,116808984726542608
16_59_2012-12-07,116808818559050560
16_59_2012-12-14,116808818559050560
16_59_2012-12-21,116808818559050560
16_59_2012-12-28,116808743312353536
16_59_2013-01-04,116810646401463104
16_59_2013-01-11,116810646401463104
16_59_2013-02-08,116810404987274032
16_59_2013-02-15,116810480233971056
16_59_2013-02-22,116810480233971056
16_59_2013-05-24,116809981731494912
16_60_2012-11-02,116811729729825216
16_60_2012-11-09,116811729729825216
16_60_2012-11-16,116811729729825216
16_60_2012-11-23,116811654483128192
16_60_2012-11-30,116811729729825216
16_60_2012-12-07,116811563562333168
16_60_2012-12-14,116811563562333168
16_60_2012-12-21,116811563562333168
16_60_2012-12-28,116811488315636144
16_60_2013-01-04,116813391404745712
16_60_2013-01-11,116813391404745712
16_60_2013-01-18,116813391404745712
16_60_2013-01-25,116813391404745712
16_60_2013-02-01,116813225237253664
16_60_2013-02-08,116813149990556640
16_60_2013-02-15,116813225237253664
16_60_2013-02-22,116813225237253664
16_60_2013-03-01,116813059069761616
16_60_2013-03-08,116813059069761616
16_60_2013-03-15,116813059069761616
16_60_2013-03-22,116813059069761616
16_60_2013-03-29,116813059069761616
16_60_2013-04-05,116812892902269568
16_60_2013-04-12,116812892902269568
16_60_2013-04-19,116812892902269568
16_60_2013-04-26,116812892902269568
16_60_2013-05-03,116812726734777520
16_60_2013-05-10,116812726734777520
16_60_2013-05-17,116812726734777520
16_60_2013-05-24,116812726734777520
16_60_2013-05-31,116812726734777520
16_60_2013-06-07,116812560567285472
16_60_2013-06-14,116812560567285472
16_60_2013-06-21,116812560567285472
16_60_2013-06-28,116812560567285472
16_60_2013-07-05,116812394399793408
16_60_2013-07-12,116812394399793408
16_60_2013-07-19,116812394399793408
16_60_2013-07-26,116812394399793408
16_67_2012-11-02,116830944752803440
16_67_2012-11-09,116830944752803440
16_67_2012-11-16,116830944752803440
16_67_2012-11-23,116830869506106416
16_67_2012-11-30,116830944752803440
16_67_2012-12-07,116830778585311392
16_67_2012-12-14,116830778585311392
16_67_2012-12-21,116830778585311392
16_67_2012-12-28,116830703338614368
16_67_2013-01-04,116832606427723936
16_67_2013-01-11,116832606427723936
16_67_2013-01-18,116832606427723936
16_67_2013-01-25,116832606427723936
16_67_2013-02-01,116832440260231888
16_67_2013-02-08,116832365013534864
16_67_2013-02-15,116832440260231888
16_67_2013-02-22,116832440260231888
16_67_2013-03-01,116832274092739840
16_67_2013-03-08,116832274092739840
16_67_2013-03-15,116832274092739840
16_67_2013-03-22,116832274092739840
16_67_2013-03-29,116832274092739840
16_67_2013-04-05,116832107925247792
16_67_2013-04-12,116832107925247792
16_67_2013-04-19,116832107925247792
16_67_2013-04-26,116832107925247792
16_67_2013-05-03,116831941757755744
16_67_2013-05-10,116831941757755744
16_67_2013-05-17,116831941757755744
16_67_2013-05-24,116831941757755744
16_67_2013-05-31,116831941757755744
16_67_2013-06-07,116831775590263696
16_67_2013-06-14,116831775590263696
16_67_2013-06-21,116831775590263696
16_67_2013-06-28,116831775590263696
16_67_2013-07-05,116831609422771632
16_67_2013-07-12,116831609422771632
16_67_2013-07-19,116831609422771632
16_67_2013-07-26,116831609422771632
16_71_2012-11-02,116841924765933872
16_71_2012-11-09,116841924765933872
16_71_2012-11-16,116841924765933872
16_71_2012-11-23,116841849519236848
16_71_2012-11-30,116841924765933872
16_71_2012-12-07,116841758598441824
16_71_2012-12-14,116841758598441824
16_71_2012-12-21,116841758598441824
